77050939378373195784,0x6067490d05f3cf2fdffc0e353b1f5fd6e5ccdf70,368305454234760191661521
1915817210694962061138,0x5a3010d4d8d3b5fb49f8b6e57fb9e48063f16700,5874040881304861336817484
47194591434932744,0x4bd17003473389a42daf6a0a729f6fdb328bbbd7,15588104280814944221
8113148855183587,0x014a087b646bd90e7dcead3993f49eb1f4b5f30a,45866104448163743855
341111410835889174010,0xb8e3bb633f7276cc17735d86154e0ad5ec9928c0,8985803441074152503260821
32571493485323590265,0x72b7d61e8fc8cf971960dd9cfa59b8c829d91991,183305380470394526468
3289424840105008554610,0x12bb890508c125661e03b09ec06e404bc9289040,4762596219591053424166873827
247689915235470439877,0x9ab70e92319f0b9127df78868fd3655fb9f1e322,12750464357854062182725813
2126699956733599994181,0x8fff93e810a2edaafc326edee51071da9d398e83,2138808228005011260786
1790479014735334314278,0xadcfc6bf853a0a8ad7f9ff4244140d10cf01363c,8065853193612521
602447249987477183309,0x9abdba20edfba06b782126b4d8d72a5853918fd0,304071602075200533
1013144818089842,0x0782b6d8c4551b9760e74c0545a9bcd90bdc41e5,296120927452168023
35753601744331555718042,0x3203c9e46ca618c8c1ce5dc67e7e9d75f5da2377,22688687097246366159317715
10309839423413968543,0x42f6f551ae042cbe50c739158b4f0cac0edb9096,678644301507060915674156
239015102880255193218347,0x0e09fabb73bd3ade0a17ecc321fd13a19e81ce82,18453082518646704806023951
286857648713711610099,0xf2c96e402c9199682d5ded26d3771c6b192c01af,447274965777416532466683
32106462746000164092,0x42981d0bfbaf196529376ee702f2a9eb9092fcb5,32533866131204505
4698193687977738113201,0x1633b7157e7638c4d6593436111bf125ee74703f,37510074296510828159550016
701450116503425174,0xeb34de0c4b2955ce0ff1526cdf735c9e6d249d09,12594519781787198524
44208971994467362242,0x8a5d7fcd4c90421d21d30fcc4435948ac3618b2f,10781289038150412015921642
50030570812407147,0x1236a887ef31b4d32e1f0a2b5e4531f52cec7e75,49915604
125284032631418019646,0x965f527d9159dce6288a2219db51fc6eef120dd1,183155909530633910608361
17295771092739438886742,0xd41fdb03ba84762dd66a0af1a6c8540ff1ba5dfb,11720309858845367603857681
919215233357578129578,0x82030cdbd9e4b7c5bb0b811a61da6360d69449cc,348188454799798855602629937
900555761790490553245,0xacfc95585d80ab62f67a14c566c1b7a49fe91167,481914978900614380633999
422202251529485610,0xb897d0a0f68800f8be7d69ffdd1c24b69f57bf3e,25148580688636
225122072568869978593,0x4e6415a5727ea08aae4580057187923aec331227,11585962297184634960782131
58981879972509780,0x1bdd3cf7f79cfb8edbb955f20ad99211551ba275,57429263854769807
43445678282058777,0xaf3287cae99c982586c07401c0d911bf7de6cd82,48650155499000246987
3031450210984469642625,0xe6df05ce8c8301223373cf5b969afcb1498c5528,101119643840219243151578
3288681521885246393496,0xeb84be66c8e71f07ea57cf3b21626d7784f32a7f,1737320809079950026672141700
595594950280633716113,0xbdc3b3639f7aa19e623a4d603a3fb7ab20115a91,2012666963501600104283606494905
10779242685180394628085,0xc001bbe2b87079294c63ece98bdd0a88d761434e,32197161545887608909283
6448445243178850656,0xae9269f27437f0fcbc232d39ec814844a51d6b8f,3516590050007007118523
21258032361520879679,0x16fdd1edb14ac4012395a0617a682d81595db486,6940222192693092121548881
343355086898669128784,0x84b174628911896a3b87fa6980d05dbc2ee74836,4823558813209
85175614703351,0xe43b00b078463ca246d285be1254767da0003cc8,178532522435788832
294223935537853375,0x78f5d389f5cdccfc41594abab4b0ed02f31398b3,3229578934723995180077
193634726212823775465,0x6f3aaf802f57d045efdd2ac9c06d8879305542af,56497059342276
4732558359891207934,0xa77d560e34bd6a8d7265f754b4fcd65d9a8e5619,3423481576327849824156
1743724619135896675,0x9029fdfae9a03135846381c7ce16595c3554e10a,29773646948938550520557
687937712493719579314,0x4b8285ab433d8f69cb48d5ad62b415ed1a221e4f,47326070763073998
15451175164782494877676,0x477bc8d23c634c154061869478bce96be6045d12,4010022655794090792059268
41602130291322665,0x6cf271270662be1c4fc1b7bb7d7d7fc60cc19125,482048239
135907432526127353998,0x7ae5709c585ccfb3e61ff312ec632c21a5f03f70,290467830608390404214664333
7605430783400560672193,0xa03110800894b3ccf8723d991d80875561f96777,9202520095242405539367783355
77006307191533168,0x89af13a10b32f1b2f8d1588f93027f69b6f4e27e,3475419868613088386
275205358877121781580,0x77d547256a2cd95f32f67ae0313e450ac200648d,1590704927492
4821973489940529609,0x603c7f932ed1fc6575303d8fb018fdcbb0f39a95,20965834928767546907161
266877933218898780005,0x6679eb24f59dfe111864aec72b443d1da666b360,84978053714614169
269674744943026329,0x56156fb7860d7eb0b4b1a5356c5354b295194a45,1426013490634901087114
758435911434105649422,0x6a0b66710567b6beb81a71f7e9466450a91a384b,2466204961601875657885639
